size,sort_name,array_type,average_time
69500,Hybrid Merge+Insertion Sort,reversed,28
69600,Hybrid Merge+Insertion Sort,reversed,29
69700,Hybrid Merge+Insertion Sort,reversed,28
69800,Hybrid Merge+Insertion Sort,reversed,28
69900,Hybrid Merge+Insertion Sort,reversed,29
70000,Hybrid Merge+Insertion Sort,reversed,29
70100,Hybrid Merge+Insertion Sort,reversed,29
70200,Hybrid Merge+Insertion Sort,reversed,28
70300,Hybrid Merge+Insertion Sort,reversed,29
70400,Hybrid Merge+Insertion Sort,reversed,29
70500,Hybrid Merge+Insertion Sort,reversed,29
70600,Hybrid Merge+Insertion Sort,reversed,29
70700,Hybrid Merge+Insertion Sort,reversed,30
70800,Hybrid Merge+Insertion Sort,reversed,29
70900,Hybrid Merge+Insertion Sort,reversed,29
71000,Hybrid Merge+Insertion Sort,reversed,29
71100,Hybrid Merge+Insertion Sort,reversed,29
71200,Hybrid Merge+Insertion Sort,reversed,30
71300,Hybrid Merge+Insertion Sort,reversed,29
71400,Hybrid Merge+Insertion Sort,reversed,30
71500,Hybrid Merge+Insertion Sort,reversed,29
71600,Hybrid Merge+Insertion Sort,reversed,29
71700,Hybrid Merge+Insertion Sort,reversed,29
71800,Hybrid Merge+Insertion Sort,reversed,30
71900,Hybrid Merge+Insertion Sort,reversed,30
72000,Hybrid Merge+Insertion Sort,reversed,29
72100,Hybrid Merge+Insertion Sort,reversed,31
72200,Hybrid Merge+Insertion Sort,reversed,30
72300,Hybrid Merge+Insertion Sort,reversed,30
72400,Hybrid Merge+Insertion Sort,reversed,31
72500,Hybrid Merge+Insertion Sort,reversed,30
72600,Hybrid Merge+Insertion Sort,reversed,30
72700,Hybrid Merge+Insertion Sort,reversed,31
72800,Hybrid Merge+Insertion Sort,reversed,30
72900,Hybrid Merge+Insertion Sort,reversed,30
73000,Hybrid Merge+Insertion Sort,reversed,30
73100,Hybrid Merge+Insertion Sort,reversed,30
73200,Hybrid Merge+Insertion Sort,reversed,31
73300,Hybrid Merge+Insertion Sort,reversed,30
73400,Hybrid Merge+Insertion Sort,reversed,31
73500,Hybrid Merge+Insertion Sort,reversed,32
73600,Hybrid Merge+Insertion Sort,reversed,31
73700,Hybrid Merge+Insertion Sort,reversed,31
73800,Hybrid Merge+Insertion Sort,reversed,31
73900,Hybrid Merge+Insertion Sort,reversed,31
74000,Hybrid Merge+Insertion Sort,reversed,31
74100,Hybrid Merge+Insertion Sort,reversed,31
74200,Hybrid Merge+Insertion Sort,reversed,31
74300,Hybrid Merge+Insertion Sort,reversed,31
74400,Hybrid Merge+Insertion Sort,reversed,31
74500,Hybrid Merge+Insertion Sort,reversed,31
74600,Hybrid Merge+Insertion Sort,reversed,31
74700,Hybrid Merge+Insertion Sort,reversed,31
74800,Hybrid Merge+Insertion Sort,reversed,32
74900,Hybrid Merge+Insertion Sort,reversed,32
75000,Hybrid Merge+Insertion Sort,reversed,31
75100,Hybrid Merge+Insertion Sort,reversed,32
75200,Hybrid Merge+Insertion Sort,reversed,32
75300,Hybrid Merge+Insertion Sort,reversed,31
75400,Hybrid Merge+Insertion Sort,reversed,32
75500,Hybrid Merge+Insertion Sort,reversed,32
75600,Hybrid Merge+Insertion Sort,reversed,32
75700,Hybrid Merge+Insertion Sort,reversed,32
75800,Hybrid Merge+Insertion Sort,reversed,32
75900,Hybrid Merge+Insertion Sort,reversed,32
76000,Hybrid Merge+Insertion Sort,reversed,32
76100,Hybrid Merge+Insertion Sort,reversed,32
76200,Hybrid Merge+Insertion Sort,reversed,34
76300,Hybrid Merge+Insertion Sort,reversed,32
76400,Hybrid Merge+Insertion Sort,reversed,32
76500,Hybrid Merge+Insertion Sort,reversed,32
76600,Hybrid Merge+Insertion Sort,reversed,32
76700,Hybrid Merge+Insertion Sort,reversed,33
76800,Hybrid Merge+Insertion Sort,reversed,33
76900,Hybrid Merge+Insertion Sort,reversed,32
77000,Hybrid Merge+Insertion Sort,reversed,33
77100,Hybrid Merge+Insertion Sort,reversed,32
77200,Hybrid Merge+Insertion Sort,reversed,33
77300,Hybrid Merge+Insertion Sort,reversed,33
77400,Hybrid Merge+Insertion Sort,reversed,34
77500,Hybrid Merge+Insertion Sort,reversed,34
77600,Hybrid Merge+Insertion Sort,reversed,33
77700,Hybrid Merge+Insertion Sort,reversed,34
77800,Hybrid Merge+Insertion Sort,reversed,35
77900,Hybrid Merge+Insertion Sort,reversed,35
78000,Hybrid Merge+Insertion Sort,reversed,33
78100,Hybrid Merge+Insertion Sort,reversed,33
78200,Hybrid Merge+Insertion Sort,reversed,33
78300,Hybrid Merge+Insertion Sort,reversed,33
78400,Hybrid Merge+Insertion Sort,reversed,33
78500,Hybrid Merge+Insertion Sort,reversed,36
78600,Hybrid Merge+Insertion Sort,reversed,35
78700,Hybrid Merge+Insertion Sort,reversed,37
78800,Hybrid Merge+Insertion Sort,reversed,34
78900,Hybrid Merge+Insertion Sort,reversed,34
79000,Hybrid Merge+Insertion Sort,reversed,34
79100,Hybrid Merge+Insertion Sort,reversed,34
79200,Hybrid Merge+Insertion Sort,reversed,34
79300,Hybrid Merge+Insertion Sort,reversed,34
79400,Hybrid Merge+Insertion Sort,reversed,34
79500,Hybrid Merge+Insertion Sort,reversed,34
79600,Hybrid Merge+Insertion Sort,reversed,34
79700,Hybrid Merge+Insertion Sort,reversed,35
79800,Hybrid Merge+Insertion Sort,reversed,34
79900,Hybrid Merge+Insertion Sort,reversed,35
80000,Hybrid Merge+Insertion Sort,reversed,35
80100,Hybrid Merge+Insertion Sort,reversed,34
80200,Hybrid Merge+Insertion Sort,reversed,35
80300,Hybrid Merge+Insertion Sort,reversed,35
80400,Hybrid Merge+Insertion Sort,reversed,35
80500,Hybrid Merge+Insertion Sort,reversed,35
80600,Hybrid Merge+Insertion Sort,reversed,36
80700,Hybrid Merge+Insertion Sort,reversed,36
80800,Hybrid Merge+Insertion Sort,reversed,35
80900,Hybrid Merge+Insertion Sort,reversed,35
81000,Hybrid Merge+Insertion Sort,reversed,35
81100,Hybrid Merge+Insertion Sort,reversed,36
81200,Hybrid Merge+Insertion Sort,reversed,35
81300,Hybrid Merge+Insertion Sort,reversed,35
81400,Hybrid Merge+Insertion Sort,reversed,35
81500,Hybrid Merge+Insertion Sort,reversed,35
81600,Hybrid Merge+Insertion Sort,reversed,35
81700,Hybrid Merge+Insertion Sort,reversed,35
81800,Hybrid Merge+Insertion Sort,reversed,35
81900,Hybrid Merge+Insertion Sort,reversed,36
82000,Hybrid Merge+Insertion Sort,reversed,36
82100,Hybrid Merge+Insertion Sort,reversed,36
82200,Hybrid Merge+Insertion Sort,reversed,37
82300,Hybrid Merge+Insertion Sort,reversed,37
82400,Hybrid Merge+Insertion Sort,reversed,37
82500,Hybrid Merge+Insertion Sort,reversed,36
82600,Hybrid Merge+Insertion Sort,reversed,37
82700,Hybrid Merge+Insertion Sort,reversed,36
82800,Hybrid Merge+Insertion Sort,reversed,36
82900,Hybrid Merge+Insertion Sort,reversed,36
83000,Hybrid Merge+Insertion Sort,reversed,36
83100,Hybrid Merge+Insertion Sort,reversed,36
83200,Hybrid Merge+Insertion Sort,reversed,36
83300,Hybrid Merge+Insertion Sort,reversed,36
83400,Hybrid Merge+Insertion Sort,reversed,37
83500,Hybrid Merge+Insertion Sort,reversed,37
83600,Hybrid Merge+Insertion Sort,reversed,37
83700,Hybrid Merge+Insertion Sort,reversed,37
83800,Hybrid Merge+Insertion Sort,reversed,37
83900,Hybrid Merge+Insertion Sort,reversed,37
84000,Hybrid Merge+Insertion Sort,reversed,37
84100,Hybrid Merge+Insertion Sort,reversed,37
84200,Hybrid Merge+Insertion Sort,reversed,37
84300,Hybrid Merge+Insertion Sort,reversed,37
84400,Hybrid Merge+Insertion Sort,reversed,37
84500,Hybrid Merge+Insertion Sort,reversed,37
84600,Hybrid Merge+Insertion Sort,reversed,40
84700,Hybrid Merge+Insertion Sort,reversed,38
84800,Hybrid Merge+Insertion Sort,reversed,37
84900,Hybrid Merge+Insertion Sort,reversed,37
85000,Hybrid Merge+Insertion Sort,reversed,38
85100,Hybrid Merge+Insertion Sort,reversed,37
85200,Hybrid Merge+Insertion Sort,reversed,38
85300,Hybrid Merge+Insertion Sort,reversed,38
85400,Hybrid Merge+Insertion Sort,reversed,38
85500,Hybrid Merge+Insertion Sort,reversed,38
85600,Hybrid Merge+Insertion Sort,reversed,38
85700,Hybrid Merge+Insertion Sort,reversed,39
85800,Hybrid Merge+Insertion Sort,reversed,38
85900,Hybrid Merge+Insertion Sort,reversed,38
86000,Hybrid Merge+Insertion Sort,reversed,39
86100,Hybrid Merge+Insertion Sort,reversed,38
86200,Hybrid Merge+Insertion Sort,reversed,38
86300,Hybrid Merge+Insertion Sort,reversed,38
86400,Hybrid Merge+Insertion Sort,reversed,38
86500,Hybrid Merge+Insertion Sort,reversed,39
86600,Hybrid Merge+Insertion Sort,reversed,39
86700,Hybrid Merge+Insertion Sort,reversed,39
86800,Hybrid Merge+Insertion Sort,reversed,40
86900,Hybrid Merge+Insertion Sort,reversed,39
87000,Hybrid Merge+Insertion Sort,reversed,39
87100,Hybrid Merge+Insertion Sort,reversed,39
87200,Hybrid Merge+Insertion Sort,reversed,39
87300,Hybrid Merge+Insertion Sort,reversed,39
87400,Hybrid Merge+Insertion Sort,reversed,39
87500,Hybrid Merge+Insertion Sort,reversed,39
87600,Hybrid Merge+Insertion Sort,reversed,39
87700,Hybrid Merge+Insertion Sort,reversed,39
87800,Hybrid Merge+Insertion Sort,reversed,39
87900,Hybrid Merge+Insertion Sort,reversed,41
88000,Hybrid Merge+Insertion Sort,reversed,40
88100,Hybrid Merge+Insertion Sort,reversed,40
88200,Hybrid Merge+Insertion Sort,reversed,40
88300,Hybrid Merge+Insertion Sort,reversed,39
88400,Hybrid Merge+Insertion Sort,reversed,40
88500,Hybrid Merge+Insertion Sort,reversed,41
88600,Hybrid Merge+Insertion Sort,reversed,40
88700,Hybrid Merge+Insertion Sort,reversed,40
88800,Hybrid Merge+Insertion Sort,reversed,40
88900,Hybrid Merge+Insertion Sort,reversed,41
89000,Hybrid Merge+Insertion Sort,reversed,41
89100,Hybrid Merge+Insertion Sort,reversed,40
89200,Hybrid Merge+Insertion Sort,reversed,40
89300,Hybrid Merge+Insertion Sort,reversed,40
89400,Hybrid Merge+Insertion Sort,reversed,40
89500,Hybrid Merge+Insertion Sort,reversed,41
89600,Hybrid Merge+Insertion Sort,reversed,40
89700,Hybrid Merge+Insertion Sort,reversed,41
89800,Hybrid Merge+Insertion Sort,reversed,40
89900,Hybrid Merge+Insertion Sort,reversed,41
90000,Hybrid Merge+Insertion Sort,reversed,41
90100,Hybrid Merge+Insertion Sort,reversed,41
90200,Hybrid Merge+Insertion Sort,reversed,41
90300,Hybrid Merge+Insertion Sort,reversed,41
90400,Hybrid Merge+Insertion Sort,reversed,41
90500,Hybrid Merge+Insertion Sort,reversed,41
90600,Hybrid Merge+Insertion Sort,reversed,42
90700,Hybrid Merge+Insertion Sort,reversed,41
90800,Hybrid Merge+Insertion Sort,reversed,41
90900,Hybrid Merge+Insertion Sort,reversed,42
91000,Hybrid Merge+Insertion Sort,reversed,42
91100,Hybrid Merge+Insertion Sort,reversed,42
91200,Hybrid Merge+Insertion Sort,reversed,41
91300,Hybrid Merge+Insertion Sort,reversed,42
91400,Hybrid Merge+Insertion Sort,reversed,42
91500,Hybrid Merge+Insertion Sort,reversed,42
91600,Hybrid Merge+Insertion Sort,reversed,42
91700,Hybrid Merge+Insertion Sort,reversed,42
91800,Hybrid Merge+Insertion Sort,reversed,42
91900,Hybrid Merge+Insertion Sort,reversed,42
92000,Hybrid Merge+Insertion Sort,reversed,43
92100,Hybrid Merge+Insertion Sort,reversed,42
92200,Hybrid Merge+Insertion Sort,reversed,42
92300,Hybrid Merge+Insertion Sort,reversed,43
92400,Hybrid Merge+Insertion Sort,reversed,42
92500,Hybrid Merge+Insertion Sort,reversed,42
92600,Hybrid Merge+Insertion Sort,reversed,42
92700,Hybrid Merge+Insertion Sort,reversed,43
92800,Hybrid Merge+Insertion Sort,reversed,42
92900,Hybrid Merge+Insertion Sort,reversed,43
93000,Hybrid Merge+Insertion Sort,reversed,44
93100,Hybrid Merge+Insertion Sort,reversed,43
93200,Hybrid Merge+Insertion Sort,reversed,43
93300,Hybrid Merge+Insertion Sort,reversed,43
93400,Hybrid Merge+Insertion Sort,reversed,43
93500,Hybrid Merge+Insertion Sort,reversed,43
93600,Hybrid Merge+Insertion Sort,reversed,44
93700,Hybrid Merge+Insertion Sort,reversed,43
93800,Hybrid Merge+Insertion Sort,reversed,43
93900,Hybrid Merge+Insertion Sort,reversed,43
94000,Hybrid Merge+Insertion Sort,reversed,44
94100,Hybrid Merge+Insertion Sort,reversed,44
94200,Hybrid Merge+Insertion Sort,reversed,44
94300,Hybrid Merge+Insertion Sort,reversed,44
94400,Hybrid Merge+Insertion Sort,reversed,44
94500,Hybrid Merge+Insertion Sort,reversed,44
94600,Hybrid Merge+Insertion Sort,reversed,44
94700,Hybrid Merge+Insertion Sort,reversed,44
94800,Hybrid Merge+Insertion Sort,reversed,44
94900,Hybrid Merge+Insertion Sort,reversed,45
95000,Hybrid Merge+Insertion Sort,reversed,44
95100,Hybrid Merge+Insertion Sort,reversed,44
95200,Hybrid Merge+Insertion Sort,reversed,44
95300,Hybrid Merge+Insertion Sort,reversed,44
95400,Hybrid Merge+Insertion Sort,reversed,44
95500,Hybrid Merge+Insertion Sort,reversed,44
95600,Hybrid Merge+Insertion Sort,reversed,45
95700,Hybrid Merge+Insertion Sort,reversed,45
95800,Hybrid Merge+Insertion Sort,reversed,45
95900,Hybrid Merge+Insertion Sort,reversed,47
96000,Hybrid Merge+Insertion Sort,reversed,48
96100,Hybrid Merge+Insertion Sort,reversed,51
96200,Hybrid Merge+Insertion Sort,reversed,45
96300,Hybrid Merge+Insertion Sort,reversed,45
96400,Hybrid Merge+Insertion Sort,reversed,45
96500,Hybrid Merge+Insertion Sort,reversed,45
96600,Hybrid Merge+Insertion Sort,reversed,46
96700,Hybrid Merge+Insertion Sort,reversed,45
96800,Hybrid Merge+Insertion Sort,reversed,47
96900,Hybrid Merge+Insertion Sort,reversed,46
97000,Hybrid Merge+Insertion Sort,reversed,45
97100,Hybrid Merge+Insertion Sort,reversed,46
97200,Hybrid Merge+Insertion Sort,reversed,46
97300,Hybrid Merge+Insertion Sort,reversed,46
97400,Hybrid Merge+Insertion Sort,reversed,46
97500,Hybrid Merge+Insertion Sort,reversed,47
97600,Hybrid Merge+Insertion Sort,reversed,46
97700,Hybrid Merge+Insertion Sort,reversed,47
97800,Hybrid Merge+Insertion Sort,reversed,46
97900,Hybrid Merge+Insertion Sort,reversed,46
98000,Hybrid Merge+Insertion Sort,reversed,46
98100,Hybrid Merge+Insertion Sort,reversed,46
98200,Hybrid Merge+Insertion Sort,reversed,46
98300,Hybrid Merge+Insertion Sort,reversed,46
98400,Hybrid Merge+Insertion Sort,reversed,46
98500,Hybrid Merge+Insertion Sort,reversed,46
98600,Hybrid Merge+Insertion Sort,reversed,47
98700,Hybrid Merge+Insertion Sort,reversed,48
98800,Hybrid Merge+Insertion Sort,reversed,47
98900,Hybrid Merge+Insertion Sort,reversed,47
99000,Hybrid Merge+Insertion Sort,reversed,47
99100,Hybrid Merge+Insertion Sort,reversed,47
99200,Hybrid Merge+Insertion Sort,reversed,47
99300,Hybrid Merge+Insertion Sort,reversed,47
99400,Hybrid Merge+Insertion Sort,reversed,55
99500,Hybrid Merge+Insertion Sort,reversed,58
99600,Hybrid Merge+Insertion Sort,reversed,49
99700,Hybrid Merge+Insertion Sort,reversed,47
99800,Hybrid Merge+Insertion Sort,reversed,47
99900,Hybrid Merge+Insertion Sort,reversed,48
100000,Hybrid Merge+Insertion Sort,reversed,48
500,Hybrid Merge+Insertion Sort,nearly sorted,0
600,Hybrid Merge+Insertion Sort,nearly sorted,0
700,Hybrid Merge+Insertion Sort,nearly sorted,0
800,Hybrid Merge+Insertion Sort,nearly sorted,0
900,Hybrid Merge+Insertion Sort,nearly sorted,0
1000,Hybrid Merge+Insertion Sort,nearly sorted,0
1100,Hybrid Merge+Insertion Sort,nearly sorted,0
1200,Hybrid Merge+Insertion Sort,nearly sorted,0
1300,Hybrid Merge+Insertion Sort,nearly sorted,0
1400,Hybrid Merge+Insertion Sort,nearly sorted,0
1500,Hybrid Merge+Insertion Sort,nearly sorted,0
1600,Hybrid Merge+Insertion Sort,nearly sorted,0
1700,Hybrid Merge+Insertion Sort,nearly sorted,0
1800,Hybrid Merge+Insertion Sort,nearly sorted,0
1900,Hybrid Merge+Insertion Sort,nearly sorted,0
2000,Hybrid Merge+Insertion Sort,nearly sorted,0
2100,Hybrid Merge+Insertion Sort,nearly sorted,0
2200,Hybrid Merge+Insertion Sort,nearly sorted,0
2300,Hybrid Merge+Insertion Sort,nearly sorted,0
2400,Hybrid Merge+Insertion Sort,nearly sorted,0
2500,Hybrid Merge+Insertion Sort,nearly sorted,0
2600,Hybrid Merge+Insertion Sort,nearly sorted,0
2700,Hybrid Merge+Insertion Sort,nearly sorted,0
2800,Hybrid Merge+Insertion Sort,nearly sorted,0
2900,Hybrid Merge+Insertion Sort,nearly sorted,0
3000,Hybrid Merge+Insertion Sort,nearly sorted,0
3100,Hybrid Merge+Insertion Sort,nearly sorted,0
3200,Hybrid Merge+Insertion Sort,nearly sorted,0
3300,Hybrid Merge+Insertion Sort,nearly sorted,0
3400,Hybrid Merge+Insertion Sort,nearly sorted,0
3500,Hybrid Merge+Insertion Sort,nearly sorted,0
3600,Hybrid Merge+Insertion Sort,nearly sorted,0
3700,Hybrid Merge+Insertion Sort,nearly sorted,0
3800,Hybrid Merge+Insertion Sort,nearly sorted,0
3900,Hybrid Merge+Insertion Sort,nearly sorted,0
4000,Hybrid Merge+Insertion Sort,nearly sorted,0
4100,Hybrid Merge+Insertion Sort,nearly sorted,0
4200,Hybrid Merge+Insertion Sort,nearly sorted,0
4300,Hybrid Merge+Insertion Sort,nearly sorted,0
4400,Hybrid Merge+Insertion Sort,nearly sorted,0
4500,Hybrid Merge+Insertion Sort,nearly sorted,0
4600,Hybrid Merge+Insertion Sort,nearly sorted,0
4700,Hybrid Merge+Insertion Sort,nearly sorted,0
4800,Hybrid Merge+Insertion Sort,nearly sorted,0
4900,Hybrid Merge+Insertion Sort,nearly sorted,0
5000,Hybrid Merge+Insertion Sort,nearly sorted,0
5100,Hybrid Merge+Insertion Sort,nearly sorted,0
5200,Hybrid Merge+Insertion Sort,nearly sorted,0
5300,Hybrid Merge+Insertion Sort,nearly sorted,0
5400,Hybrid Merge+Insertion Sort,nearly sorted,0
5500,Hybrid Merge+Insertion Sort,nearly sorted,0
5600,Hybrid Merge+Insertion Sort,nearly sorted,0
5700,Hybrid Merge+Insertion Sort,nearly sorted,0
5800,Hybrid Merge+Insertion Sort,nearly sorted,0
5900,Hybrid Merge+Insertion Sort,nearly sorted,0
6000,Hybrid Merge+Insertion Sort,nearly sorted,0
6100,Hybrid Merge+Insertion Sort,nearly sorted,0
6200,Hybrid Merge+Insertion Sort,nearly sorted,0
6300,Hybrid Merge+Insertion Sort,nearly sorted,0
6400,Hybrid Merge+Insertion Sort,nearly sorted,1
6500,Hybrid Merge+Insertion Sort,nearly sorted,1
6600,Hybrid Merge+Insertion Sort,nearly sorted,1
6700,Hybrid Merge+Insertion Sort,nearly sorted,1
6800,Hybrid Merge+Insertion Sort,nearly sorted,1
6900,Hybrid Merge+Insertion Sort,nearly sorted,1
7000,Hybrid Merge+Insertion Sort,nearly sorted,1
7100,Hybrid Merge+Insertion Sort,nearly sorted,1
7200,Hybrid Merge+Insertion Sort,nearly sorted,1
7300,Hybrid Merge+Insertion Sort,nearly sorted,1
7400,Hybrid Merge+Insertion Sort,nearly sorted,1
7500,Hybrid Merge+Insertion Sort,nearly sorted,1
7600,Hybrid Merge+Insertion Sort,nearly sorted,1
7700,Hybrid Merge+Insertion Sort,nearly sorted,1
7800,Hybrid Merge+Insertion Sort,nearly sorted,1
7900,Hybrid Merge+Insertion Sort,nearly sorted,1
8000,Hybrid Merge+Insertion Sort,nearly sorted,1
8100,Hybrid Merge+Insertion Sort,nearly sorted,1
8200,Hybrid Merge+Insertion Sort,nearly sorted,1
8300,Hybrid Merge+Insertion Sort,nearly sorted,1
8400,Hybrid Merge+Insertion Sort,nearly sorted,1
8500,Hybrid Merge+Insertion Sort,nearly sorted,1
8600,Hybrid Merge+Insertion Sort,nearly sorted,1
8700,Hybrid Merge+Insertion Sort,nearly sorted,1
8800,Hybrid Merge+Insertion Sort,nearly sorted,1
8900,Hybrid Merge+Insertion Sort,nearly sorted,1
9000,Hybrid Merge+Insertion Sort,nearly sorted,1
9100,Hybrid Merge+Insertion Sort,nearly sorted,1
9200,Hybrid Merge+Insertion Sort,nearly sorted,1
9300,Hybrid Merge+Insertion Sort,nearly sorted,1
9400,Hybrid Merge+Insertion Sort,nearly sorted,1
9500,Hybrid Merge+Insertion Sort,nearly sorted,1
9600,Hybrid Merge+Insertion Sort,nearly sorted,1
9700,Hybrid Merge+Insertion Sort,nearly sorted,1
9800,Hybrid Merge+Insertion Sort,nearly sorted,1
9900,Hybrid Merge+Insertion Sort,nearly sorted,1
10000,Hybrid Merge+Insertion Sort,nearly sorted,1
10100,Hybrid Merge+Insertion Sort,nearly sorted,1
10200,Hybrid Merge+Insertion Sort,nearly sorted,1
10300,Hybrid Merge+Insertion Sort,nearly sorted,1
10400,Hybrid Merge+Insertion Sort,nearly sorted,1
10500,Hybrid Merge+Insertion Sort,nearly sorted,1
10600,Hybrid Merge+Insertion Sort,nearly sorted,1
10700,Hybrid Merge+Insertion Sort,nearly sorted,1
10800,Hybrid Merge+Insertion Sort,nearly sorted,1
10900,Hybrid Merge+Insertion Sort,nearly sorted,1
11000,Hybrid Merge+Insertion Sort,nearly sorted,1
11100,Hybrid Merge+Insertion Sort,nearly sorted,2
11200,Hybrid Merge+Insertion Sort,nearly sorted,2
11300,Hybrid Merge+Insertion Sort,nearly sorted,2
11400,Hybrid Merge+Insertion Sort,nearly sorted,2
11500,Hybrid Merge+Insertion Sort,nearly sorted,2
11600,Hybrid Merge+Insertion Sort,nearly sorted,2
11700,Hybrid Merge+Insertion Sort,nearly sorted,2
11800,Hybrid Merge+Insertion Sort,nearly sorted,2
11900,Hybrid Merge+Insertion Sort,nearly sorted,2
12000,Hybrid Merge+Insertion Sort,nearly sorted,2
12100,Hybrid Merge+Insertion Sort,nearly sorted,2
12200,Hybrid Merge+Insertion Sort,nearly sorted,2
12300,Hybrid Merge+Insertion Sort,nearly sorted,2
12400,Hybrid Merge+Insertion Sort,nearly sorted,2
12500,Hybrid Merge+Insertion Sort,nearly sorted,2
12600,Hybrid Merge+Insertion Sort,nearly sorted,2
12700,Hybrid Merge+Insertion Sort,nearly sorted,2
12800,Hybrid Merge+Insertion Sort,nearly sorted,2
12900,Hybrid Merge+Insertion Sort,nearly sorted,2
13000,Hybrid Merge+Insertion Sort,nearly sorted,2
13100,Hybrid Merge+Insertion Sort,nearly sorted,2
13200,Hybrid Merge+Insertion Sort,nearly sorted,3
13300,Hybrid Merge+Insertion Sort,nearly sorted,3
13400,Hybrid Merge+Insertion Sort,nearly sorted,2
13500,Hybrid Merge+Insertion Sort,nearly sorted,2
13600,Hybrid Merge+Insertion Sort,nearly sorted,2
13700,Hybrid Merge+Insertion Sort,nearly sorted,2
13800,Hybrid Merge+Insertion Sort,nearly sorted,2
13900,Hybrid Merge+Insertion Sort,nearly sorted,2
14000,Hybrid Merge+Insertion Sort,nearly sorted,2
14100,Hybrid Merge+Insertion Sort,nearly sorted,3
14200,Hybrid Merge+Insertion Sort,nearly sorted,3
14300,Hybrid Merge+Insertion Sort,nearly sorted,3
14400,Hybrid Merge+Insertion Sort,nearly sorted,3
14500,Hybrid Merge+Insertion Sort,nearly sorted,3
14600,Hybrid Merge+Insertion Sort,nearly sorted,3
14700,Hybrid Merge+Insertion Sort,nearly sorted,3
14800,Hybrid Merge+Insertion Sort,nearly sorted,3
14900,Hybrid Merge+Insertion Sort,nearly sorted,3
15000,Hybrid Merge+Insertion Sort,nearly sorted,3
15100,Hybrid Merge+Insertion Sort,nearly sorted,3
15200,Hybrid Merge+Insertion Sort,nearly sorted,3
15300,Hybrid Merge+Insertion Sort,nearly sorted,3
15400,Hybrid Merge+Insertion Sort,nearly sorted,3
15500,Hybrid Merge+Insertion Sort,nearly sorted,3
15600,Hybrid Merge+Insertion Sort,nearly sorted,3
15700,Hybrid Merge+Insertion Sort,nearly sorted,3
15800,Hybrid Merge+Insertion Sort,nearly sorted,3
15900,Hybrid Merge+Insertion Sort,nearly sorted,3
16000,Hybrid Merge+Insertion Sort,nearly sorted,3
16100,Hybrid Merge+Insertion Sort,nearly sorted,3
16200,Hybrid Merge+Insertion Sort,nearly sorted,3
16300,Hybrid Merge+Insertion Sort,nearly sorted,3
16400,Hybrid Merge+Insertion Sort,nearly sorted,3
16500,Hybrid Merge+Insertion Sort,nearly sorted,3
16600,Hybrid Merge+Insertion Sort,nearly sorted,3
16700,Hybrid Merge+Insertion Sort,nearly sorted,3
16800,Hybrid Merge+Insertion Sort,nearly sorted,3
16900,Hybrid Merge+Insertion Sort,nearly sorted,3
17000,Hybrid Merge+Insertion Sort,nearly sorted,3
17100,Hybrid Merge+Insertion Sort,nearly sorted,3
17200,Hybrid Merge+Insertion Sort,nearly sorted,3
17300,Hybrid Merge+Insertion Sort,nearly sorted,3
17400,Hybrid Merge+Insertion Sort,nearly sorted,3
17500,Hybrid Merge+Insertion Sort,nearly sorted,3
17600,Hybrid Merge+Insertion Sort,nearly sorted,3
17700,Hybrid Merge+Insertion Sort,nearly sorted,3
17800,Hybrid Merge+Insertion Sort,nearly sorted,3
17900,Hybrid Merge+Insertion Sort,nearly sorted,3
18000,Hybrid Merge+Insertion Sort,nearly sorted,3
18100,Hybrid Merge+Insertion Sort,nearly sorted,3
18200,Hybrid Merge+Insertion Sort,nearly sorted,3
18300,Hybrid Merge+Insertion Sort,nearly sorted,3
18400,Hybrid Merge+Insertion Sort,nearly sorted,3
18500,Hybrid Merge+Insertion Sort,nearly sorted,3
18600,Hybrid Merge+Insertion Sort,nearly sorted,3
18700,Hybrid Merge+Insertion Sort,nearly sorted,3
18800,Hybrid Merge+Insertion Sort,nearly sorted,3
18900,Hybrid Merge+Insertion Sort,nearly sorted,3
19000,Hybrid Merge+Insertion Sort,nearly sorted,3
19100,Hybrid Merge+Insertion Sort,nearly sorted,3
19200,Hybrid Merge+Insertion Sort,nearly sorted,3
19300,Hybrid Merge+Insertion Sort,nearly sorted,3
19400,Hybrid Merge+Insertion Sort,nearly sorted,3
19500,Hybrid Merge+Insertion Sort,nearly sorted,3
19600,Hybrid Merge+Insertion Sort,nearly sorted,4
19700,Hybrid Merge+Insertion Sort,nearly sorted,3
19800,Hybrid Merge+Insertion Sort,nearly sorted,3
19900,Hybrid Merge+Insertion Sort,nearly sorted,4
20000,Hybrid Merge+Insertion Sort,nearly sorted,4
20100,Hybrid Merge+Insertion Sort,nearly sorted,4
20200,Hybrid Merge+Insertion Sort,nearly sorted,4
20300,Hybrid Merge+Insertion Sort,nearly sorted,4
20400,Hybrid Merge+Insertion Sort,nearly sorted,4
20500,Hybrid Merge+Insertion Sort,nearly sorted,4
20600,Hybrid Merge+Insertion Sort,nearly sorted,4
20700,Hybrid Merge+Insertion Sort,nearly sorted,4
20800,Hybrid Merge+Insertion Sort,nearly sorted,4
20900,Hybrid Merge+Insertion Sort,nearly sorted,4
21000,Hybrid Merge+Insertion Sort,nearly sorted,4
21100,Hybrid Merge+Insertion Sort,nearly sorted,4
21200,Hybrid Merge+Insertion Sort,nearly sorted,4
